"","Plot.no.","species","dbh","age","status","decayClass"
"644",90,"PIST",23.6,122,1,NA
"645",90,"PIST",23.8,125,1,NA
"646",90,"PIST",23.9,NA,1,NA
"647",90,"PIST",25.1,112,1,NA
"648",90,"PIST",25.2,NA,1,NA
"649",90,"PIST",25.4,110,1,NA
"650",90,"PIST",26.6,123,1,NA
"651",90,"QUGA",11.8,125,1,NA
"652",90,"QUGA",12.2,NA,1,NA
"653",91,"PIED",18.5,87,1,NA
"654",92,"PIST",18.6,139,1,NA
"655",92,"PIST",18.9,116,1,NA
"656",92,"PIST",19.2,NA,1,NA
"657",92,"PIST",21.1,NA,1,NA
"658",92,"PIST",21.8,147,1,NA
"659",93,"PIST",16.9,82,1,NA
"660",93,"PIST",17.6,104,1,NA
"661",93,"PIST",18,NA,1,NA
"662",93,"PIST",18.1,NA,1,NA
"663",93,"PIST",19.9,131,1,NA
"664",93,"PIST",26.5,NA,1,NA
"665",93,"PIST",26.5,NA,1,NA
"666",93,"PSME",23.5,NA,1,NA
"667",93,"PSME",28.4,181,1,NA
"668",93,"QUGA",13,135,1,NA
"669",94,"PIST",17.7,NA,1,NA
"670",94,"PIST",18.2,NA,1,NA
"671",94,"PIST",19,NA,1,NA
"672",94,"PIST",19.1,NA,1,NA
"673",94,"PIST",20.4,NA,1,NA
"674",94,"PIST",20.4,NA,1,NA
"675",94,"PSME",24,86,1,NA
"676",95,"PIST",26.1,217,1,NA
"677",96,"PSME",20.6,165,1,NA
"678",96,"PSME",24.6,152,1,NA
"679",96,"PSME",25.2,NA,1,NA
"680",96,"PSME",25.3,158,1,NA
"681",96,"PSME",26,200,1,NA
"682",96,"PSME",26.2,NA,1,NA
"683",97,"PIPO",29.5,NA,1,NA
"684",97,"PIST",16.8,NA,1,NA
"685",97,"PIST",17.9,NA,1,NA
"686",97,"PSME",21.8,NA,1,NA
"687",97,"PSME",26.9,NA,1,NA
"688",98,"PIST",18.6,110,1,NA
"689",98,"PIST",19.2,NA,1,NA
"690",98,"PIST",20.3,100,1,NA
"691",98,"PIST",24.3,125,1,NA
"692",98,"QUGA",12,120,1,NA
"693",98,"QUGA",12.8,NA,1,NA
"694",98,"QUGA",13,154,1,NA
"695",98,"QUGA",13.1,NA,1,NA
"696",98,"QUGA",13.2,NA,1,NA
"697",98,"QUGA",13.7,121,1,NA
"698",98,"QUGA",14.1,NA,1,NA
"699",98,"QUGA",15.5,NA,1,NA
"700",99,"PSME",21.5,109,1,NA
"701",99,"PSME",22,125,1,NA
"702",99,"PSME",23.9,NA,1,NA
"703",99,"PSME",24,112,1,NA
"704",99,"PSME",24.2,NA,1,NA
"705",99,"PSME",31.2,102,1,NA
"706",99,"PSME",31.4,121,1,NA
"707",99,"QUGA",11.4,NA,1,NA
"708",100,"PIST",20.1,102,1,NA
"709",100,"PSME",22.5,216,1,NA
"710",100,"PSME",25,140,1,NA
"711",100,"PSME",26,NA,1,NA
"712",100,"PSME",27.7,NA,1,NA
"713",100,"PSME",30.5,NA,1,NA
"714",101,"PIPO",27.5,NA,1,NA
"715",101,"QUGA",12.2,92,1,NA
"716",102,"PIST",17,111,1,NA
"717",102,"PIST",18.6,NA,1,NA
"718",102,"PIST",21.5,174,1,NA
"719",102,"PIST",22,NA,1,NA
"720",102,"PIST",22.5,118,1,NA
"721",102,"PIST",23,NA,1,NA
"722",102,"PIST",23.4,NA,1,NA
"723",102,"PIST",26.8,122,1,NA
"724",102,"QUGA",12.8,158,1,NA
"725",102,"QUGA",16.3,NA,1,NA
"726",103,"PSME",22.2,116,1,NA
"727",104,"PIPO",22.7,85,1,NA
"728",104,"PIPO",23.5,NA,1,NA
"729",104,"PIPO",29.8,82,1,NA
"730",104,"PSME",29.6,NA,1,NA
"731",104,"QUGA",12.6,NA,1,NA
"732",104,"QUGA",13,100,1,NA
"733",104,"QUGA",13.5,NA,1,NA
"734",106,"PSME",21,NA,1,NA
"735",106,"QUGA",12.5,NA,1,NA
"736",106,"QUGA",13.2,NA,1,NA
"737",106,"QUGA",13.2,NA,1,NA
"738",106,"QUGA",13.4,96,1,NA
"739",106,"QUGA",14.1,NA,1,NA
"740",106,"QUGA",19.5,NA,1,NA
"741",108,"PSME",21.9,NA,1,NA
"742",110,"PSME",30.5,124,1,NA
"743",110,"QUGA",13.2,NA,1,NA
"744",111,"PIPO",26.5,NA,1,NA
"745",111,"PIPO",26.7,NA,1,NA
"746",112,"PIST",22.2,150,1,NA
"747",112,"QUGA",13.5,NA,1,NA
"748",112,"QUGA",13.5,NA,1,NA
"749",112,"QUGA",14,NA,1,NA
"750",112,"QUGA",16.6,131,1,NA
"751",112,"QUGA",19.1,NA,1,NA
"752",113,"PIPO",24,NA,1,NA
"753",113,"PIPO",28,91,1,NA
"754",113,"QUGA",15.5,NA,1,NA
"755",113,"QUGA",18,NA,1,NA
"756",114,"PIST",16.5,90,1,NA
"757",114,"PIST",18,NA,1,NA
"758",115,"PIED",16.3,119,1,NA
"759",115,"PIED",16.6,135,1,NA
"760",115,"PSME",22.2,NA,1,NA
"761",116,"PIED",17.9,109,1,NA
"762",117,"PIPO",32.2,NA,1,NA
"763",117,"PIPO",32.2,NA,1,NA
"764",117,"PSME",21.2,94,1,NA
"765",117,"PSME",25.2,107,1,NA
"766",117,"QUGA",14,141,1,NA
"767",117,"QUGA",14.1,NA,1,NA
"768",117,"QUGA",14.9,165,1,NA
"769",117,"QUGA",16.2,NA,1,NA
"770",118,"PIST",16.3,NA,1,NA
"771",118,"PSME",22.5,101,1,NA
"772",118,"PSME",30,90,1,NA
"773",118,"QUGA",13.5,93,1,NA
"774",119,"PSME",28.9,104,1,NA
"775",119,"PSME",28.9,99,1,NA
"776",119,"PSME",28.9,104,1,NA
"777",119,"PSME",30.5,NA,1,NA
"778",119,"PSME",31,96,1,NA
"779",119,"QUGA",12.4,NA,1,NA
"780",119,"QUGA",13,NA,1,NA
"781",119,"QUGA",13.2,124,1,NA
"782",120,"PIPO",22.7,NA,1,NA
"783",120,"PIST",21.1,135,1,NA
"784",120,"PIST",21.6,91,1,NA
"785",120,"PIST",22,NA,1,NA
"786",121,"PIST",16.6,NA,1,NA
"787",121,"PIST",19.8,134,1,NA
"788",121,"PIST",20.5,NA,1,NA
"789",121,"PIST",20.6,121,1,NA
"790",121,"PIST",20.7,NA,1,NA
"791",121,"PIST",22.1,130,1,NA
"792",122,"PSME",24.8,122,1,NA
"793",122,"QUGA",11.9,97,1,NA
"794",122,"QUGA",16.2,NA,1,NA
"795",122,"QUGA",16.2,NA,1,NA
"796",122,"QUGA",21,NA,1,NA
"797",123,"PSME",23.6,NA,1,NA
"798",123,"PSME",28.9,NA,1,NA
"799",123,"PSME",31,99,1,NA
"800",123,"QUGA",14.3,129,1,NA
"801",124,"PSME",27,NA,1,NA
"802",125,"PIST",22.8,247,1,NA
"803",125,"PSME",22.3,269,1,NA
"804",127,"PIST",16.7,141,1,NA
"805",127,"PIST",17.9,NA,1,NA
"806",127,"PIST",18,NA,1,NA
"807",127,"PIST",24.7,140,1,NA
"808",127,"PIST",25.9,144,1,NA
"809",127,"PSME",29.5,151,1,NA
"810",127,"QUGA",17.5,NA,1,NA
"811",129,"PIED",21.2,139,1,NA
"812",129,"PIED",23.3,150,1,NA
"813",129,"PIED",24.2,NA,1,NA
"814",129,"PIPO",25.3,83,1,NA
"815",130,"PIST",17.6,103,1,NA
"816",130,"PIST",18.2,87,1,NA
"817",130,"PIST",19.3,NA,1,NA
"818",130,"PIST",25.2,107,1,NA
"819",130,"PIST",25.2,211,1,NA
"820",130,"PIST",25.9,NA,1,NA
"821",130,"QUGA",15,NA,1,NA
"822",130,"QUGA",20.7,213,1,NA
"823",131,"PIST",22.6,151,1,NA
"824",131,"PIST",26.2,143,1,NA
"825",131,"PSME",21.1,89,1,NA
"826",131,"QUGA",17.5,108,1,NA
"827",132,"PIPO",22.5,NA,1,NA
"828",132,"PIPO",22.5,NA,1,NA
"829",132,"PIPO",23.2,82,1,NA
"830",132,"PIPO",24,89,1,NA
"831",132,"PIPO",26,84,1,NA
"832",132,"PIPO",26,87,1,NA
"833",132,"PIPO",26,84,1,NA
"834",132,"PIPO",26.1,83,1,NA
"835",132,"PIPO",27.2,83,1,NA
"836",132,"PIPO",28.1,NA,1,NA
"837",132,"QUGA",11.9,NA,1,NA
"838",133,"PIPO",27.7,81,1,NA
"839",133,"PIPO",30.5,86,1,NA
"840",135,"PIST",22.8,108,1,NA
"841",135,"PIST",23,109,1,NA
"842",135,"PSME",30.8,100,1,NA
"843",135,"QUGA",18,NA,1,NA
"844",136,"PIPO",25.5,111,1,NA
"845",136,"PIPO",27,NA,1,NA
"846",136,"PIST",22.5,118,1,NA
"847",136,"PSME",25.7,115,1,NA
"848",136,"PSME",30.5,112,1,NA
"849",137,"PIST",17.4,NA,1,NA
"850",137,"PIST",17.8,NA,1,NA
"851",137,"PIST",18,NA,1,NA
"852",137,"PSME",22.2,110,1,NA
"853",137,"PSME",28.5,85,1,NA
"854",137,"QUGA",12.5,NA,1,NA
"855",138,"PIST",16.8,93,1,NA
"856",138,"PIST",20,94,1,NA
"857",138,"PSME",24.9,NA,1,NA
"858",138,"PSME",28,177,1,NA
"859",138,"PSME",28.2,197,1,NA
"860",138,"PSME",28.5,125,1,NA
"861",138,"PSME",30,177,1,NA
"862",138,"QUGA",12.4,NA,1,NA
"863",138,"QUGA",15.5,144,1,NA
"864",138,"QUGA",15.7,NA,1,NA
"865",139,"PIST",17.1,146,1,NA
"866",139,"PIST",21.4,134,1,NA
"867",139,"PIST",22.3,NA,1,NA
"868",139,"PIST",22.5,138,1,NA
"869",139,"PIST",22.8,NA,1,NA
"870",139,"PIST",23,173,1,NA
"871",139,"PIST",25,139,1,NA
"872",139,"PIST",25.1,191,1,NA
"873",139,"PIST",26.1,169,1,NA
"874",139,"PSME",30.8,99,1,NA
"875",139,"PSME",31.1,NA,1,NA
"876",140,"PIPO",28.1,98,1,NA
"877",140,"QUGA",11.7,140,1,NA
"878",140,"QUGA",12.8,NA,1,NA
"879",141,"PIST",22.5,NA,1,NA
"880",141,"QUGA",11.3,152,1,NA
"881",141,"QUGA",12.5,NA,1,NA
"882",141,"QUGA",13,135,1,NA
"883",141,"QUGA",13.2,NA,1,NA
"884",141,"QUGA",13.5,NA,1,NA
"885",141,"QUGA",14,128,1,NA
"886",141,"QUGA",15,NA,1,NA
"887",142,"PIED",17.3,109,1,NA
"888",142,"PIED",17.5,123,1,NA
"889",142,"PIED",20.2,114,1,NA
"890",142,"PIED",23.7,150,1,NA
"891",143,"PIED",13.6,81,1,NA
"892",143,"PIED",14,101,1,NA
"893",144,"PIED",15.5,162,1,NA
"894",144,"PIED",17.8,189,1,NA
"895",144,"PIED",18,210,1,NA
"896",144,"PIED",20.1,216,1,NA
"897",144,"PIED",20.9,213,1,NA
"898",144,"PIED",22.2,176,1,NA
"899",144,"PIED",23.4,243,1,NA
"900",145,"PIED",16.7,103,1,NA
"901",145,"PIED",20.8,114,1,NA
"902",146,"PIST",16.7,NA,1,NA
"903",146,"PIST",16.9,123,1,NA
"904",146,"PIST",18.7,NA,1,NA
"905",146,"PIST",20.4,127,1,NA
"906",146,"PIST",21.6,135,1,NA
"907",146,"PIST",22.5,NA,1,NA
"908",146,"PIST",24.4,151,1,NA
"909",146,"PIST",25,151,1,NA
"910",146,"QUGA",18,NA,1,NA
"911",147,"PSME",22.7,NA,1,NA
"912",147,"PSME",22.7,NA,1,NA
"913",147,"PSME",24.7,NA,1,NA
"914",147,"PSME",30.7,NA,1,NA
"915",147,"QUGA",12.7,122,1,NA
"916",147,"QUGA",13,NA,1,NA
"917",147,"QUGA",13.4,NA,1,NA
"918",148,"PIPO",23.9,NA,1,NA
"919",150,"PIST",20.8,NA,1,NA
"920",150,"PSME",23,100,1,NA
"921",150,"QUGA",12.7,NA,1,NA
"922",150,"QUGA",13.3,NA,1,NA
"923",150,"QUGA",14.2,NA,1,NA
"924",150,"QUGA",14.7,NA,1,NA
"925",150,"QUGA",15,NA,1,NA
"926",150,"QUGA",15.2,NA,1,NA
"927",150,"QUGA",15.4,NA,1,NA
"928",150,"QUGA",16.1,91,1,NA
"929",150,"QUGA",19.6,NA,1,NA
"930",151,"PIST",18,NA,1,NA
"931",151,"PIST",21.3,88,1,NA
"932",151,"PIST",22.5,NA,1,NA
"933",151,"PIST",26,NA,1,NA
"934",151,"QUGA",12.9,NA,1,NA
"935",151,"QUGA",13,NA,1,NA
"936",151,"QUGA",13.3,NA,1,NA
"937",151,"QUGA",13.3,NA,1,NA
"938",151,"QUGA",13.4,NA,1,NA
"939",151,"QUGA",13.5,130,1,NA
"940",151,"QUGA",14.1,NA,1,NA
"941",151,"QUGA",14.5,NA,1,NA
"942",151,"QUGA",14.7,NA,1,NA
"943",151,"QUGA",14.8,124,1,NA
"944",151,"QUGA",14.9,123,1,NA
"945",151,"QUGA",15.4,133,1,NA
"946",151,"QUGA",15.5,NA,1,NA
"947",151,"QUGA",15.7,NA,1,NA
"948",151,"QUGA",18.2,127,1,NA
"949",152,"PIST",24.4,105,1,NA
"950",152,"QUGA",11.4,96,1,NA
"951",152,"QUGA",14.8,90,1,NA
"952",152,"QUGA",15.2,NA,1,NA
"953",153,"PIST",17.5,99,1,NA
"954",153,"QUGA",11.6,94,1,NA
"955",153,"QUGA",12.5,149,1,NA
"956",153,"QUGA",12.9,NA,1,NA
"957",153,"QUGA",13,NA,1,NA
"958",153,"QUGA",13.2,NA,1,NA
"959",153,"QUGA",13.7,NA,1,NA
"960",153,"QUGA",15.1,NA,1,NA
"961",153,"QUGA",16.9,NA,1,NA
"962",154,"PIST",26.5,114,1,NA
"963",154,"QUGA",13.4,NA,1,NA
"964",154,"QUGA",13.4,NA,1,NA
"965",154,"QUGA",13.5,NA,1,NA
"966",154,"QUGA",14.5,NA,1,NA
"967",154,"QUGA",15.3,NA,1,NA
"968",154,"QUGA",16,NA,1,NA
"969",154,"QUGA",16.6,NA,1,NA
"970",154,"QUGA",17.7,NA,1,NA
"971",154,"QUGA",18.1,NA,1,NA
"972",154,"QUGA",19.5,NA,1,NA
"973",154,"QUGA",21.6,145,1,NA
"974",156,"PIST",19,100,1,NA
"975",156,"QUGA",12,86,1,NA
"976",156,"QUGA",12.5,134,1,NA
"977",156,"QUGA",12.9,NA,1,NA
"978",156,"QUGA",13,NA,1,NA
"979",156,"QUGA",13.3,124,1,NA
"980",156,"QUGA",16.3,123,1,NA
"981",157,"PIED",14,93,1,NA
"982",157,"PIED",15.8,110,1,NA
"983",157,"PIED",17.5,95,1,NA
"984",157,"PIED",21.4,93,1,NA
"985",158,"PIED",14.8,132,1,NA
"986",158,"PIED",18,118,1,NA
"987",158,"PIED",23.9,111,1,NA
"988",158,"PIED",24.1,158,1,NA
"989",159,"PIED",14.5,175,1,NA
"990",159,"PIED",15,154,1,NA
"991",159,"PIED",23,203,1,NA
"992",160,"PIED",14.1,161,1,NA
"993",160,"PIED",20.8,134,1,NA
"994",160,"PIPO",23.9,NA,1,NA
"995",160,"PIPO",23.9,NA,1,NA
"996",160,"PIPO",25.6,114,1,NA
"997",2,"PIST",35,109,1,NA
"998",2,"PSME",41,104,1,NA
"999",3,"PIST",28.6,104,1,NA
"1000",3,"QUGA",27,NA,1,NA
"1001",4,"PIPO",34.3,NA,1,NA
"1002",4,"PSME",34,NA,1,NA
"1003",5,"PIST",28.5,212,1,NA
"1004",5,"PIST",29.2,NA,1,NA
"1005",5,"PIST",30,212,1,NA
"1006",5,"PIST",34.9,111,1,NA
"1007",6,"PIST",27.5,NA,1,NA
"1008",6,"PIST",30.5,149,1,NA
"1009",8,"PSME",32.8,124,1,NA
"1010",8,"PSME",40.7,142,1,NA
"1011",9,"PIST",30.2,125,1,NA
"1012",11,"QUGA",22.7,NA,1,NA
"1013",11,"QUGA",23.4,NA,1,NA
"1014",11,"QUGA",23.8,NA,1,NA
"1015",11,"QUGA",25,160,1,NA
"1016",11,"QUGA",25.1,NA,1,NA
"1017",11,"QUGA",25.7,NA,1,NA
"1018",11,"QUGA",25.8,NA,1,NA
"1019",11,"QUGA",26.5,161,1,NA
"1020",11,"QUGA",26.6,NA,1,NA
"1021",12,"PIST",30.8,155,1,NA
"1022",12,"PIST",31,108,1,NA
"1023",12,"PIST",32,NA,1,NA
"1024",12,"PSME",39,110,1,NA
"1025",12,"QUGA",31,NA,1,NA
"1026",13,"PIPO",36.3,123,1,NA
"1027",13,"PSME",33.8,104,1,NA
"1028",13,"QUGA",22.4,NA,1,NA
"1029",13,"QUGA",24.5,NA,1,NA
"1030",14,"PIPO",33.1,103,1,NA
"1031",14,"PIPO",35,NA,1,NA
"1032",14,"PIPO",35.5,108,1,NA
"1033",14,"PIPO",36.5,NA,1,NA
"1034",14,"PIPO",40.8,122,1,NA
"1035",17,"PIED",30.1,185,1,NA
"1036",17,"PIED",31.7,168,1,NA
"1037",20,"PIED",31,86,1,NA
"1038",21,"PSME",38,103,1,NA
"1039",22,"PIED",25.8,116,1,NA
"1040",22,"PIPO",41.6,120,1,NA
"1041",22,"PIPO",42.1,124,1,NA
"1042",22,"PSME",32.1,105,1,NA
"1043",23,"PIST",31.2,NA,1,NA
"1044",24,"PIED",26,178,1,NA
"1045",24,"PIED",29,194,1,NA
"1046",24,"PIPO",33.3,92,1,NA
"1047",25,"PIST",29.4,NA,1,NA
"1048",25,"PIST",32.4,240,1,NA
"1049",26,"PIST",30.2,182,1,NA
"1050",26,"PIST",30.7,168,1,NA
"1051",26,"PIST",32.1,NA,1,NA
"1052",26,"PIST",36.5,NA,1,NA
"1053",26,"PIST",36.5,NA,1,NA
"1054",26,"PIST",36.9,159,1,NA
"1055",26,"PIST",37,NA,1,NA
"1056",26,"QUGA",25.9,NA,1,NA
"1057",27,"PIST",31.2,140,1,NA
"1058",27,"PIST",33,NA,1,NA
"1059",27,"PIST",34.5,135,1,NA
"1060",27,"PSME",31.8,NA,1,NA
"1061",27,"PSME",31.8,NA,1,NA
"1062",27,"QUGA",22.7,NA,1,NA
"1063",27,"QUGA",29.1,NA,1,NA
"1064",27,"QUGA",29.1,NA,1,NA
"1065",28,"PIST",31.2,121,1,NA
"1066",30,"PIST",30.2,138,1,NA
"1067",30,"PIST",32.5,134,1,NA
"1068",30,"PIST",32.5,166,1,NA
"1069",30,"PIST",32.8,134,1,NA
"1070",30,"PIST",34.3,NA,1,NA
"1071",30,"PIST",35.1,NA,1,NA
"1072",30,"PIST",35.9,145,1,NA
"1073",30,"PSME",34,NA,1,NA
"1074",30,"PSME",40,NA,1,NA
"1075",33,"PSME",36.5,NA,1,NA
"1076",33,"QUGA",24.9,NA,1,NA
"1077",33,"QUGA",24.9,NA,1,NA
"1078",33,"QUGA",25.9,NA,1,NA
"1079",35,"PIST",33.4,NA,1,NA
"1080",35,"PIST",33.4,NA,1,NA
"1081",36,"PIED",25.5,NA,1,NA
"1082",36,"PIED",25.5,NA,1,NA
"1083",36,"PIED",31.4,127,1,NA
"1084",37,"PSME",35,101,1,NA
"1085",37,"PSME",39.4,NA,1,NA
"1086",38,"PIPO",39.7,NA,1,NA
"1087",38,"PIST",32,117,1,NA
"1088",40,"PIPO",41.3,145,1,NA
"1089",40,"PIST",32.5,152,1,NA
"1090",42,"PIED",25.5,86,1,NA
"1091",43,"PIST",27.2,146,1,NA
"1092",43,"PSME",40.1,106,1,NA
"1093",44,"PIPO",38.3,152,1,NA
"1094",44,"PSME",34.3,116,1,NA
"1095",44,"PSME",36.1,NA,1,NA
"1096",44,"PSME",36.1,NA,1,NA
"1097",44,"PSME",38.5,149,1,NA
"1098",44,"PSME",39.5,152,1,NA
"1099",46,"PIST",29,105,1,NA
"1100",46,"PIST",29,106,1,NA
"1101",46,"PIST",29.5,NA,1,NA
"1102",46,"PIST",30,112,1,NA
"1103",46,"PIST",31.4,NA,1,NA
"1104",46,"PSME",37.7,167,1,NA
"1105",47,"PIST",29.2,103,1,NA
"1106",47,"PSME",34,82,1,NA
"1107",47,"PSME",39.7,NA,1,NA
"1108",48,"PIPO",36.6,NA,1,NA
"1109",50,"PIST",33.5,129,1,NA
"1110",51,"PIPO",33.5,NA,1,NA
"1111",51,"PSME",34.1,102,1,NA
"1112",52,"PIPO",40.1,130,1,NA
"1113",54,"PIPO",41.2,122,1,NA
"1114",54,"PSME",31.7,NA,1,NA
"1115",54,"PSME",31.8,NA,1,NA
"1116",54,"PSME",33.1,NA,1,NA
"1117",54,"PSME",34.5,103,1,NA
"1118",54,"PSME",38.8,108,1,NA
"1119",55,"PIED",26.5,117,1,NA
"1120",55,"PIED",28.5,NA,1,NA
"1121",55,"PIED",33.3,NA,1,NA
"1122",56,"PIPO",35.7,111,1,NA
"1123",57,"PIED",29,NA,1,NA
"1124",58,"PIPO",39.2,NA,1,NA
"1125",58,"PIPO",41.3,122,1,NA
"1126",58,"PIPO",41.3,122,1,NA
"1127",58,"PIPO",41.3,NA,1,NA
"1128",58,"PIPO",42.5,116,1,NA
"1129",58,"PSME",40.4,99,1,NA
"1130",59,"PIPO",35.5,136,1,NA
"1131",59,"PSME",32.2,96,1,NA
"1132",59,"PSME",32.7,NA,1,NA
"1133",60,"PSME",32,NA,1,NA
"1134",60,"PSME",32.6,115,1,NA
"1135",62,"PIST",36.8,159,1,NA
"1136",62,"PSME",37,NA,1,NA
"1137",63,"PIST",31.5,148,1,NA
"1138",63,"PIST",36.7,202,1,NA
"1139",64,"PSME",39,102,1,NA
"1140",65,"PSME",35.5,104,1,NA
"1141",65,"PSME",41.2,146,1,NA
"1142",66,"PIPO",42.7,122,1,NA
"1143",66,"PSME",34.2,107,1,NA
"1144",66,"PSME",39.5,NA,1,NA
"1145",67,"PSME",36.7,100,1,NA
"1146",68,"PSME",38.4,159,1,NA
"1147",68,"QUGA",23.2,NA,1,NA
"1148",68,"QUGA",23.2,NA,1,NA
"1149",68,"QUGA",23.5,151,1,NA
"1150",70,"PSME",36.5,112,1,NA
"1151",71,"PIED",31.4,NA,1,NA
"1152",72,"PSME",32.5,117,1,NA
"1153",72,"PSME",36.5,121,1,NA
"1154",72,"PSME",39.8,120,1,NA
"1155",73,"PIST",35.4,141,1,NA
"1156",74,"PSME",37.4,85,1,NA
"1157",74,"PSME",40.3,NA,1,NA
"1158",75,"PIPO",36.7,148,1,NA
"1159",75,"PIPO",36.9,NA,1,NA
"1160",75,"PIPO",38.2,NA,1,NA
"1161",75,"PIST",31,173,1,NA
"1162",75,"PIST",31.3,NA,1,NA
"1163",75,"PIST",32.4,161,1,NA
"1164",75,"PIST",36.5,177,1,NA
"1165",75,"PSME",35,164,1,NA
"1166",75,"PSME",35.4,130,1,NA
"1167",75,"PSME",36,NA,1,NA
"1168",75,"PSME",36.4,174,1,NA
"1169",75,"PSME",38.5,NA,1,NA
"1170",75,"PSME",38.5,NA,1,NA
"1171",76,"PIST",30,229,1,NA
"1172",76,"PSME",34.5,222,1,NA
"1173",76,"PSME",39.5,114,1,NA
"1174",77,"PIST",27.5,NA,1,NA
"1175",77,"PIST",30.6,182,1,NA
"1176",78,"PSME",34.5,NA,1,NA
"1177",79,"PIST",27.3,225,1,NA
"1178",79,"PIST",31,207,1,NA
"1179",79,"PIST",35.8,NA,1,NA
"1180",79,"PIST",35.8,NA,1,NA
"1181",79,"PIST",36,NA,1,NA
"1182",80,"PIST",33.8,NA,1,NA
"1183",80,"PIST",33.8,NA,1,NA
"1184",80,"PIST",34,168,1,NA
"1185",80,"PIST",34.2,NA,1,NA
"1186",80,"PIST",34.9,113,1,NA
"1187",80,"PSME",32.7,202,1,NA
"1188",80,"PSME",34,NA,1,NA
"1189",81,"PIST",29.8,NA,1,NA
"1190",81,"PIST",34.9,190,1,NA
"1191",81,"PSME",37.3,190,1,NA
"1192",81,"PSME",39.2,223,1,NA
"1193",82,"PIST",28,NA,1,NA
"1194",82,"PIST",28.9,140,1,NA
"1195",82,"PIST",29.1,138,1,NA
"1196",82,"PSME",38.4,NA,1,NA
"1197",83,"PIPO",41.3,NA,1,NA
"1198",83,"PIST",28,102,1,NA
"1199",84,"PIST",36.6,237,1,NA
"1200",84,"PIST",37.1,223,1,NA
"1201",85,"PSME",33,NA,1,NA
"1202",85,"PSME",37.4,133,1,NA
"1203",86,"PIPO",33,122,1,NA
"1204",86,"PIPO",36.9,121,1,NA
"1205",86,"PIPO",37,NA,1,NA
"1206",86,"PIPO",37.4,124,1,NA
"1207",86,"PSME",34,100,1,NA
"1208",86,"QUGA",28.5,NA,1,NA
"1209",87,"PIPO",40.6,126,1,NA
"1210",88,"PSME",31.8,112,1,NA
"1211",88,"PSME",38.9,125,1,NA
"1212",90,"PIPO",40.3,129,1,NA
"1213",90,"PIST",27.5,NA,1,NA
"1214",90,"PIST",34.8,NA,1,NA
"1215",90,"PIST",34.8,NA,1,NA
"1216",90,"PSME",39.6,97,1,NA
"1217",91,"PSME",33.7,NA,1,NA
"1218",91,"PSME",36.2,123,1,NA
"1219",93,"PIST",29.5,173,1,NA
"1220",93,"PIST",32.8,NA,1,NA
"1221",93,"PSME",39.5,169,1,NA
"1222",95,"PIST",29.5,NA,1,NA
"1223",95,"PIST",29.5,NA,1,NA
"1224",95,"PIST",29.7,248,1,NA
"1225",95,"PIST",30.3,228,1,NA
"1226",95,"PIST",37.1,NA,1,NA
"1227",95,"PSME",32.8,NA,1,NA
"1228",95,"PSME",32.8,NA,1,NA
"1229",95,"PSME",39.5,NA,1,NA
"1230",96,"PSME",32.4,222,1,NA
"1231",96,"PSME",32.9,158,1,NA
"1232",98,"PIST",28.5,NA,1,NA
"1233",98,"PIST",32.4,210,1,NA
"1234",98,"PIST",36.6,NA,1,NA
"1235",98,"QUGA",23.6,NA,1,NA
"1236",99,"PSME",39,NA,1,NA
"1237",100,"PSME",33.1,NA,1,NA
"1238",100,"PSME",33.1,NA,1,NA
"1239",100,"PSME",34.3,114,1,NA
"1240",100,"PSME",34.4,NA,1,NA
"1241",100,"PSME",34.8,109,1,NA
"1242",100,"PSME",36.4,257,1,NA
"1243",100,"PSME",36.9,NA,1,NA
"1244",100,"PSME",37.4,252,1,NA
"1245",100,"PSME",39.2,NA,1,NA
"1246",104,"PIPO",34.3,85,1,NA
"1247",104,"PIPO",39,89,1,NA
"1248",104,"PIPO",39,86,1,NA
"1249",104,"PIPO",39,89,1,NA
"1250",104,"PIPO",39.6,NA,1,NA
"1251",104,"PIPO",42.7,88,1,NA
"1252",107,"PIPO",35,140,1,NA
"1253",107,"PIPO",40.5,143,1,NA
"1254",107,"PIPO",41.3,NA,1,NA
"1255",107,"PIPO",41.7,144,1,NA
"1256",112,"PIST",31.5,NA,1,NA
"1257",112,"PIST",34.5,160,1,NA
"1258",112,"PIST",37,138,1,NA
"1259",114,"PIPO",33,85,1,NA
"1260",115,"PIED",24.7,153,1,NA
"1261",115,"PIED",29.3,245,1,NA
"1262",115,"PIED",34.3,129,1,NA
"1263",115,"PIPO",38.8,142,1,NA
"1264",116,"PIED",25.7,103,1,NA
"1265",117,"PIPO",42.6,138,1,NA
"1266",117,"PSME",31.8,112,1,NA
"1267",117,"PSME",34.8,159,1,NA
"1268",118,"PSME",34,111,1,NA
"1269",118,"PSME",34,111,1,NA
"1270",118,"PSME",34,NA,1,NA
"1271",118,"PSME",35.5,208,1,NA
"1272",119,"PSME",32.7,101,1,NA
"1273",119,"PSME",34.3,NA,1,NA
"1274",120,"PSME",37.8,130,1,NA
"1275",121,"PIST",27.6,128,1,NA
"1276",121,"PIST",31.5,137,1,NA
"1277",121,"PIST",31.8,187,1,NA
"1278",121,"PIST",32.9,NA,1,NA
"1279",121,"PIST",33.9,NA,1,NA
"1280",121,"PIST",34.2,176,1,NA
"1281",121,"PIST",35,NA,1,NA
"1282",122,"PIST",32.9,NA,1,NA
