Plot no.,Species,Dbh,Status,Decay Class,Con Class (Fule),per ha conversion,Annual Growth to Subtract,25% Death Date,25% 1922 DBH (dib),25% 1922 DBH (dob),25% 1922 Size bin ,25% 1922 BA (m²),25% 1922 Density (ha-1),50% Death Date,50% 1922 DBH (dib),50% 1922 DBH (dob),50% 1922 Size bin,50% 1922 BA (m²),50% 1922 Density (ha-1),75% Death Date,75% 1922 DBH (dib),75% 1922 DBH (dob),75% 1922 Size bin,75% 1922 BA (m²),75% 1922 Density (ha-1)
10,PIST,6.1,2,4,5,25,0.136585366,1986,3.641463415,3.641463415,sap,0.00104146,0,1995,4.870731707,4.870731707,sap,0.001863285,0,1998,5.280487805,5.280487805,1,0.002189974,25
10,PIST,6.2,4,4,5,25,0.136585366,1986,3.741463415,3.741463415,sap,0.001099446,0,1995,4.970731707,4.970731707,sap,0.00194058,0,1998,5.380487805,5.380487805,1,0.002273705,25
10,PIST,6.6,2,4,5,25,0.136585366,1986,4.141463415,4.141463415,sap,0.001347096,0,1995,5.370731707,5.370731707,1,0.002265467,25,1998,5.780487805,5.780487805,1,0.002624339,25
10,PIST,9,4,6,8,25,0.136585366,1922,-2.2,-2.22664,sap,0,0,1987,6.67804878,7.762940488,1,0.004733075,25,1995,7.770731707,8.992427317,1,0.006351039,25
10,PIST,20,4,6,8,25,0.136585366,1922,8.8,10.15056,1,0.00809228,25,1987,17.67804878,20.14014049,2,0.031857808,25,1995,18.77073171,21.36962732,2,0.035866153,25
10,PIST,25,4,6,8,25,0.136585366,1922,13.8,15.77656,1,0.019548594,25,1987,22.67804878,25.76614049,2,0.052142234,25,1995,23.77073171,26.99562732,3,0.057237116,25
10,PSME,6,2,4,5,25,0.190243902,1986,2.575609756,2.575609756,sap,0.000521016,0,1995,4.287804878,4.287804878,sap,0.001443979,0,1998,4.858536585,4.858536585,sap,0.001853966,0
10,QUGA,6.8,2,3,4,25,0.075609756,1996,6.195121951,6.195121951,1,0.003014329,25,2000,6.497560976,6.497560976,1,0.003315825,25,2002,6.648780488,6.648780488,1,0.003471961,25
10,QUGA,9.4,2,3,4,25,0.075609756,1996,8.795121951,8.795121951,1,0.006075397,25,2000,9.097560976,9.097560976,1,0.006500411,25,2002,9.248780488,9.248780488,1,0.006718307,25
10,QUGA,10.4,2,4,5,25,0.075609756,1986,9.03902439,9.03902439,1,0.006417029,25,1995,9.719512195,9.719512195,1,0.007419589,25,1998,9.946341463,9.946341463,1,0.007769939,25
10,QUGA,10.5,3,4,5,25,0.075609756,1986,9.13902439,9.13902439,1,0.0065598,25,1995,9.819512195,9.819512195,1,0.007573048,25,1998,10.04634146,10.04634146,1,0.007926962,25
10,QUGA,11.1,2,4,5,25,0.075609756,1986,9.73902439,9.73902439,1,0.007449409,25,1995,10.4195122,10.4195122,1,0.008526792,25,1998,10.64634146,10.64634146,1,0.008902084,25
11,PIST,42,2,4,5,25,0.136585366,1986,39.54146341,39.54146341,4,0.122799436,25,1995,40.77073171,40.77073171,4,0.130553316,25,1998,41.1804878,41.1804878,4,0.133190691,25
11,PSME,5,4,4,5,25,0.190243902,1986,1.575609756,1.575609756,sap,0.000194979,0,1995,3.287804878,3.287804878,sap,0.000848991,0,1998,3.858536585,3.858536585,sap,0.001169327,0
11,PSME,5.3,4,4,5,25,0.190243902,1986,1.875609756,1.875609756,sap,0.000276297,0,1995,3.587804878,3.587804878,sap,0.001010994,0,1998,4.158536585,4.158536585,sap,0.001358226,0
11,PSME,6,4,4,5,25,0.190243902,1986,2.575609756,2.575609756,sap,0.000521016,0,1995,4.287804878,4.287804878,sap,0.001443979,0,1998,4.858536585,4.858536585,sap,0.001853966,0
11,PSME,6.6,2,4,5,25,0.190243902,1986,3.175609756,3.175609756,sap,0.000792036,0,1995,4.887804878,4.887804878,sap,0.001876371,0,1998,5.458536585,5.458536585,1,0.002340148,25
11,PSME,6.9,4,4,5,25,0.190243902,1986,3.475609756,3.475609756,sap,0.000948752,0,1995,5.187804878,5.187804878,1,0.002113772,25,1998,5.758536585,5.758536585,1,0.002604445,25
11,PSME,7,4,4,5,25,0.190243902,1986,3.575609756,3.575609756,sap,0.001004133,0,1995,5.287804878,5.287804878,1,0.002196048,25,1998,5.858536585,5.858536585,1,0.002695685,25
11,PSME,7.1,4,4,5,25,0.190243902,1986,3.675609756,3.675609756,sap,0.001061084,0,1995,5.387804878,5.387804878,1,0.002279894,25,1998,5.958536585,5.958536585,1,0.002788497,25
11,PSME,7.2,4,4,5,25,0.190243902,1986,3.775609756,3.775609756,sap,0.001119606,0,1995,5.487804878,5.487804878,1,0.002365311,25,1998,6.058536585,6.058536585,1,0.002882879,25
11,PSME,7.5,2,4,5,25,0.190243902,1986,4.075609756,4.075609756,sap,0.001304596,0,1995,5.787804878,5.787804878,1,0.002630987,25,1998,6.358536585,6.358536585,1,0.00317545,25
11,PSME,8,4,5,6,25,0.190243902,1947,-2.843902439,-3.616244878,sap,0,0,1956,-1.131707317,-1.602874634,sap,0,0,1982,3.814634146,4.213528293,sap,0.001394385,0
11,PSME,8,4,4,5,25,0.190243902,1986,4.575609756,4.575609756,sap,0.00164433,0,1995,6.287804878,6.287804878,1,0.003105196,25,1998,6.858536585,6.858536585,1,0.003694484,25
11,QUGA,6,4,4,5,25,0.075609756,1986,4.63902439,4.63902439,sap,0.001690224,0,1995,5.319512195,5.319512195,1,0.002222463,25,1998,5.546341463,5.546341463,1,0.00241604,25
11,QUGA,7.1,2,4,5,25,0.075609756,1986,5.73902439,5.73902439,1,0.002586825,25,1995,6.419512195,6.419512195,1,0.003236644,25,1998,6.646341463,6.646341463,1,0.003469415,25
11,QUGA,9.5,2,4,5,25,0.075609756,1986,8.13902439,8.13902439,1,0.005202782,25,1995,8.819512195,8.819512195,1,0.006109139,25,1998,9.046341463,9.046341463,1,0.006427423,25
11,QUGA,10.4,2,4,5,25,0.075609756,1986,9.03902439,9.03902439,1,0.006417029,25,1995,9.719512195,9.719512195,1,0.007419589,25,1998,9.946341463,9.946341463,1,0.007769939,25
11,QUGA,11.3,2,4,5,25,0.075609756,1986,9.93902439,9.93902439,1,0.007758512,25,1995,10.6195122,10.6195122,1,0.008857273,25,1998,10.84634146,10.84634146,1,0.009239691,25
12,PIPO,37,4,5,6,25,0.207317073,1944,24.56097561,27.8045,3,0.060718506,25,1974,30.7804878,34.664,3,0.094373106,25,1989,33.8902439,38.09375,4,0.113972048,25
12,PIST,5.4,2,4,5,25,0.136585366,1986,2.941463415,2.941463415,sap,0.000679544,0,1995,4.170731707,4.170731707,sap,0.001366204,0,1998,4.580487805,4.580487805,sap,0.001647837,0
12,PIST,10,4,4,5,25,0.136585366,1986,7.541463415,7.541463415,1,0.004466858,25,1995,8.770731707,8.770731707,1,0.006041747,25,1998,9.180487805,9.180487805,1,0.006619458,25
12,PIST,12,2,5,6,25,0.136585366,1954,5.170731707,6.066907317,1,0.00289085,25,1979,8.585365854,9.909053659,1,0.007711791,25,1991,10.22439024,11.7532839,1,0.010849491,25
12,PIST,15.8,2,4,5,25,0.136585366,1986,13.34146341,13.34146341,1,0.0139797,25,1995,14.57073171,14.57073171,1,0.016674531,25,1998,14.9804878,14.9804878,1,0.017625555,25
12,PIST,20,4,4,5,25,0.136585366,1986,17.54146341,17.54146341,2,0.024166989,25,1995,18.77073171,18.77073171,2,0.027672813,25,1998,19.1804878,19.1804878,2,0.028894168,25
12,PIST,34,4,6,8,25,0.136585366,1922,22.8,25.90336,2,0.052699088,25,1987,31.67804878,35.89294049,3,0.101183332,25,1995,32.77073171,37.12242732,4,0.10823398,25
12,PSME,6.5,2,4,5,25,0.190243902,1986,3.075609756,3.075609756,sap,0.000742939,0,1995,4.787804878,4.787804878,sap,0.001800378,0,1998,5.358536585,5.358536585,1,0.002255191,25
12,PSME,9.3,4,2,3,25,0.190243902,2004,9.3,9.3,1,0.006792925,25,2004,9.3,9.3,1,0.006792925,25,2004,9.3,9.3,1,0.006792925,25
12,PSME,10.6,4,4,5,25,0.190243902,1986,7.175609756,7.175609756,1,0.004043976,25,1995,8.887804878,8.887804878,1,0.006204116,25,1998,9.458536585,9.458536585,1,0.007026496,25
12,PSME,11.3,4,4,5,25,0.190243902,1986,7.875609756,7.875609756,1,0.004871461,25,1995,9.587804878,9.587804878,1,0.007219868,25,1998,10.15853659,10.15853659,1,0.008105003,25
12,PSME,12.4,2,4,5,25,0.190243902,1986,8.975609756,8.975609756,1,0.006327306,25,1995,10.68780488,10.68780488,1,0.008971559,25,1998,11.25853659,11.25853659,1,0.00995531,25
12,PSME,15.2,2,4,5,25,0.190243902,1986,11.77560976,11.77560976,1,0.010890748,25,1995,13.48780488,13.48780488,1,0.014288066,25,1998,14.05853659,14.05853659,1,0.015522838,25
12,QUGA,5.9,3,4,5,25,0.075609756,1986,4.53902439,4.53902439,sap,0.001618139,0,1995,5.219512195,5.219512195,1,0.002139689,25,1998,5.446341463,5.446341463,1,0.002329703,25
12,QUGA,6.5,2,4,5,25,0.075609756,1986,5.13902439,5.13902439,1,0.002074208,25,1995,5.819512195,5.819512195,1,0.002659892,25,1998,6.046341463,6.046341463,1,0.002871285,25
12,QUGA,7.6,3,4,5,25,0.075609756,1986,6.23902439,6.23902439,1,0.003057203,25,1995,6.919512195,6.919512195,1,0.003760468,25,1998,7.146341463,7.146341463,1,0.004011053,25
12,QUGA,8.8,2,4,5,25,0.075609756,1986,7.43902439,7.43902439,1,0.004346332,25,1995,8.119512195,8.119512195,1,0.005177866,25,1998,8.346341463,8.346341463,1,0.005471208,25
12,QUGA,10.5,4,1,3,25,0.075609756,2004,10.5,10.5,1,0.008659035,25,2004,10.5,10.5,1,0.008659035,25,2004,10.5,10.5,1,0.008659035,25
12,QUGA,13.8,2,4,5,25,0.075609756,1986,12.43902439,12.43902439,1,0.012152441,25,1995,13.1195122,13.1195122,1,0.01351843,25,1998,13.34634146,13.34634146,1,0.013989924,25
12,QUGA,24.6,3,4,5,25,0.075609756,1986,23.23902439,23.23902439,2,0.042415704,25,1995,23.9195122,23.9195122,2,0.044936116,25,1998,24.14634146,24.14634146,2,0.045792418,25
13,PSME,5.5,4,4,5,25,0.190243902,1986,2.075609756,2.075609756,sap,0.000338363,0,1995,3.787804878,3.787804878,sap,0.00112685,0,1998,4.358536585,4.358536585,sap,0.001492012,0
13,PSME,6.2,2,5,6,25,0.190243902,1947,-4.643902439,-5.732864878,sap,0,0,1963,-1.6,-2.15354,sap,0,0,1985,2.585365854,2.768031707,sap,0.000601773,0
13,QUGA,5,2,4,5,25,0.075609756,1986,3.63902439,3.63902439,sap,0.001040066,0,1995,4.319512195,4.319512195,sap,0.001465414,0,1998,4.546341463,4.546341463,sap,0.001623361,0
13,QUGA,8,2,4,5,25,0.075609756,1986,6.63902439,6.63902439,1,0.00346178,25,1995,7.319512195,7.319512195,1,0.004207801,25,1998,7.546341463,7.546341463,1,0.004472639,25
13,QUGA,8.2,2,4,5,25,0.075609756,1986,6.83902439,6.83902439,1,0.003673493,25,1995,7.519512195,7.519512195,1,0.004440892,25,1998,7.746341463,7.746341463,1,0.004712856,25
13,QUGA,8.4,3,4,5,25,0.075609756,1986,7.03902439,7.03902439,1,0.003891489,25,1995,7.719512195,7.719512195,1,0.004680267,25,1998,7.946341463,7.946341463,1,0.004959357,25
13,QUGA,9,2,4,5,25,0.075609756,1986,7.63902439,7.63902439,1,0.004583178,25,1995,8.319512195,8.319512195,1,0.00543609,25,1998,8.546341463,8.546341463,1,0.005736558,25
13,QUGA,9.8,2,4,5,25,0.075609756,1986,8.43902439,8.43902439,1,0.005593394,25,1995,9.119512195,9.119512195,1,0.006531819,25,1998,9.346341463,9.346341463,1,0.006860791,25
13,QUGA,10.1,2,4,5,25,0.075609756,1986,8.73902439,8.73902439,1,0.005998143,25,1995,9.419512195,9.419512195,1,0.006968635,25,1998,9.646341463,9.646341463,1,0.007308297,25
13,QUGA,11,2,4,5,25,0.075609756,1986,9.63902439,9.63902439,1,0.007297214,25,1995,10.3195122,10.3195122,1,0.008363908,25,1998,10.54634146,10.54634146,1,0.008735636,25
13,QUGA,11.8,2,2,3,25,0.075609756,2004,11.8,11.8,1,0.01093591,25,2004,11.8,11.8,1,0.01093591,25,2004,11.8,11.8,1,0.01093591,25
13,QUGA,13.5,2,4,5,25,0.075609756,1986,12.13902439,12.13902439,1,0.011573333,25,1995,12.8195122,12.8195122,1,0.012907255,25,1998,13.04634146,13.04634146,1,0.01336806,25
14,PIPO,35,4,6,8,25,0.207317073,1901,13.64634146,15.76675,0,0.01952429,0,1979,29.81707317,33.60145,3,0.088676172,25,1991,32.30487805,36.34525,4,0.103749549,25
14,PIPO,36,2,6,7,25,0.207317073,1901,14.64634146,16.86965,0,0.022351313,0,1979,30.81707317,34.70435,3,0.094592941,25,1991,33.30487805,37.44815,4,0.110141664,25
14,PIST,22,2,4,5,25,0.136585366,1986,19.54146341,19.54146341,2,0.029991975,25,1995,20.77073171,20.77073171,2,0.033883986,25,1998,21.1804878,21.1804878,2,0.03523407,25
15,PIPO,19,3,5,6,25,0.207317073,1944,6.56097561,7.9523,1,0.004966797,25,1974,12.7804878,14.8118,1,0.017230845,25,1989,15.8902439,18.24155,2,0.026134511,25
17,PIED,17,2,5,6,25,0.102439024,1960,12.49268293,14.30556683,1,0.016073151,25,1982,14.74634146,16.84138341,2,0.022276473,25,1993,15.87317073,18.10929171,2,0.025756914,25
18,PIPO,30.5,4,5,6,25,0.207317073,1944,18.06097561,20.63565,2,0.033444692,25,1974,24.2804878,27.49515,3,0.059374926,25,1989,27.3902439,30.9249,3,0.075111685,25
18,PSME,13.8,2,6,7,25,0.190243902,1908,-4.463414634,-5.520629268,0,0,0,1956,4.668292683,5.217345366,1,0.002137913,25,1982,9.614634146,11.03374829,1,0.009561742,25
20,PIPO,25,4,6,8,25,0.207317073,1901,3.646341463,4.73775,0,0.00176293,0,1979,19.81707317,22.57245,2,0.040017347,25,1991,22.30487805,25.31625,2,0.050337269,25
21,PSME,30,4,4,5,25,0.190243902,1986,26.57560976,26.57560976,3,0.055469899,25,1995,28.28780488,28.28780488,3,0.062847701,25,1998,28.85853659,28.85853659,3,0.065409301,25
22,PIED,10,4,6,8,25,0.102439024,1934,2.829268293,3.432292683,sap,0.000925251,0,1974,6.926829268,8.042868293,1,0.005080574,25,1989,8.463414634,9.771834146,1,0.007499686,25
22,PIPO,5.5,4,6,8,25,0.207317073,1901,-15.85365854,-16.7688,0,0,0,1979,0.317073171,1.0659,sap,8.92327E-05,0,1991,2.804878049,3.8097,sap,0.001139915,0
23,PIPO,20,4,5,6,25,0.207317073,1944,7.56097561,9.0552,1,0.006440017,25,1979,14.81707317,17.05795,2,0.022853071,25,1991,17.30487805,19.80175,2,0.030796265,25
23,PIST,25,4,6,8,25,0.136585366,1922,13.8,15.77656,1,0.019548594,25,1987,22.67804878,25.76614049,2,0.052142234,25,1995,23.77073171,26.99562732,3,0.057237116,25
23,PIST,30,4,6,8,25,0.136585366,1922,18.8,21.40256,2,0.035976784,25,1987,27.67804878,31.39214049,3,0.077398538,25,1995,28.77073171,32.62162732,3,0.083579956,25
23,PIST,62.5,3,4,5,25,0.136585366,1986,60.04146341,60.04146341,6,0.283134919,25,1995,61.27073171,61.27073171,6,0.294847215,25,1998,61.6804878,61.6804878,6,0.298804062,25
23,PSME,9,2,5,6,25,0.190243902,1947,-1.843902439,-2.440344878,sap,0,0,1963,1.2,1.13898,sap,0.000101888,0,1985,5.385365854,6.060551707,1,0.002884797,25
23,QUGA,8,3,4,5,25,0.075609756,1986,6.63902439,6.63902439,1,0.00346178,25,1995,7.319512195,7.319512195,1,0.004207801,25,1998,7.546341463,7.546341463,1,0.004472639,25
23,QUGA,11,3,4,5,25,0.075609756,1986,9.63902439,9.63902439,1,0.007297214,25,1995,10.3195122,10.3195122,1,0.008363908,25,1998,10.54634146,10.54634146,1,0.008735636,25
25,PIST,6.5,4,5,6,25,0.136585366,1954,-0.329268293,-0.121692683,sap,0,0,1976,2.675609756,3.259396098,sap,0.000834382,0,1990,4.587804878,5.410998049,1,0.002299565,25
25,PIST,8.1,4,4,5,25,0.136585366,1986,5.641463415,5.641463415,1,0.002499623,25,1995,6.870731707,6.870731707,1,0.003707634,25,1998,7.280487805,7.280487805,1,0.004163052,25
25,PIST,8.8,2,2,3,25,0.136585366,2004,8.8,8.8,1,0.006082138,25,2004,8.8,8.8,1,0.006082138,25,2004,8.8,8.8,1,0.006082138,25
25,PIST,14,4,5,6,25,0.136585366,1954,7.170731707,8.317307317,1,0.005433209,25,1976,10.17560976,11.6983961,1,0.010748393,25,1990,12.08780488,13.84999805,1,0.015065735,25
25,PIST,15.8,4,5,6,25,0.136585366,1954,8.970731707,10.34266732,1,0.008401484,25,1976,11.97560976,13.7237561,1,0.01479234,25,1990,13.88780488,15.87535805,1,0.0197942,25
25,PIST,16,3,5,6,25,0.136585366,1954,9.170731707,10.56770732,1,0.008771067,25,1976,12.17560976,13.9487961,1,0.015281442,25,1990,14.08780488,16.10039805,2,0.02035936,25
25,PIST,20.7,2,5,6,25,0.136585366,1954,13.87073171,15.85614732,1,0.019746323,25,1979,17.28536585,19.69829366,2,0.030475309,25,1991,18.92439024,21.5425239,2,0.03644887,25
25,PIST,29.5,3,4,5,25,0.136585366,1986,27.04146341,27.04146341,3,0.057431648,25,1995,28.27073171,28.27073171,3,0.06277186,25,1998,28.6804878,28.6804878,3,0.064604678,25
25,PIST,38,4,4,5,25,0.136585366,1986,35.54146341,35.54146341,3,0.099211384,25,1995,36.77073171,36.77073171,4,0.10619289,25,1998,37.1804878,37.1804878,4,0.108572806,25
25,PIST,40.3,2,6,7,25,0.136585366,1922,29.1,32.99212,3,0.085489218,25,1976,36.47560976,41.2911561,4,0.133907525,25,1990,38.38780488,43.44275805,4,0.148226439,25
25,PIST,45,4,6,8,25,0.136585366,1922,33.8,38.28056,4,0.115092616,25,1987,42.67804878,48.27014049,5,0.182998708,25,1995,43.77073171,49.49962732,5,0.192439737,25
25,PSME,19.5,4,5,6,25,0.190243902,1947,8.656097561,9.906605122,1,0.00770798,25,1956,10.36829268,11.91997537,1,0.01115942,25,1982,15.31463415,17.73637829,2,0.024707044,25
25,PSME,35,4,4,5,25,0.190243902,1986,31.57560976,31.57560976,3,0.078305883,25,1995,33.28780488,33.28780488,3,0.087028442,25,1998,33.85853659,33.85853659,3,0.090038295,25
25,QUGA,6.2,2,4,5,25,0.075609756,1986,4.83902439,4.83902439,sap,0.001839105,0,1995,5.519512195,5.519512195,1,0.002392722,25,1998,5.746341463,5.746341463,1,0.002593425,25
25,QUGA,8.1,2,3,4,25,0.075609756,1996,7.495121951,7.495121951,1,0.00441213,25,2000,7.797560976,7.797560976,1,0.004775386,25,2002,7.948780488,7.948780488,1,0.004962402,25
25,QUGA,10.8,2,4,5,25,0.075609756,1986,9.43902439,9.43902439,1,0.006997536,25,1995,10.1195122,10.1195122,1,0.008042852,25,1998,10.34634146,10.34634146,1,0.008407454,25
26,PIST,5.5,4,6,8,25,0.136585366,1922,-5.7,-6.16484,sap,0,0,1987,3.17804878,3.824740488,sap,0.001148933,0,1995,4.270731707,5.054227317,1,0.002006321,25
26,PIST,9.9,2,5,6,25,0.136585366,1954,3.070731707,3.703987317,sap,0.001077531,0,1979,6.485365854,7.546133659,1,0.004472392,25,1991,8.124390244,9.390363902,1,0.006925573,25
26,PIST,11,4,6,8,25,0.136585366,1922,-0.2,0.02376,sap,4.43388E-08,0,1987,8.67804878,10.01334049,1,0.007874969,25,1995,9.770731707,11.24282732,1,0.009927548,25
26,PIST,12,4,6,8,25,0.136585366,1922,0.8,1.14896,sap,0.000103681,0,1987,9.67804878,11.13854049,1,0.009744229,25,1995,10.77073171,12.36802732,1,0.012014115,25
26,PIST,18,4,6,8,25,0.136585366,1922,6.8,7.90016,1,0.00490188,25,1987,15.67804878,17.88974049,2,0.025136163,25,1995,16.77073171,19.11922732,2,0.028709893,25
26,PIST,19,4,6,8,25,0.136585366,1922,7.8,9.02536,1,0.006397642,25,1987,16.67804878,19.01494049,2,0.028397548,25,1995,17.77073171,20.24442732,2,0.032188585,25
26,PIST,20,2,5,6,25,0.136585366,1954,13.17073171,15.06850732,1,0.017833286,25,1979,16.58536585,18.91065366,2,0.028086911,25,1991,18.22439024,20.7548839,2,0.033832299,25
26,PIST,21,4,6,8,25,0.136585366,1922,9.8,11.27576,1,0.009985793,25,1987,18.67804878,21.26534049,2,0.035516943,25,1995,19.77073171,22.49482732,2,0.039742595,25
26,PIST,22,2,6,7,25,0.136585366,1922,10.8,12.40096,1,0.01207818,25,1976,18.17560976,20.6999961,2,0.033653592,25,1990,20.08780488,22.85159805,2,0.041013237,25
26,PIST,22,4,6,8,25,0.136585366,1922,10.8,12.40096,1,0.01207818,25,1987,19.67804878,22.39054049,2,0.039374953,25,1995,20.77073171,23.62002732,2,0.043817913,25
26,PIST,26.2,2,6,7,25,0.136585366,1922,15,17.1268,2,0.023037924,25,1976,22.37560976,25.4258361,2,0.050774001,25,1990,24.28780488,27.57743805,3,0.059730855,25
26,PIST,33.4,2,5,6,25,0.136585366,1954,26.57073171,30.14618732,3,0.071376572,25,1979,29.98536585,33.98833366,3,0.090729944,25,1991,31.62439024,35.8325639,3,0.100843211,25
26,PIST,37.7,2,5,6,25,0.136585366,1954,30.87073171,34.98454732,3,0.096126563,25,1979,34.28536585,38.82669366,4,0.118400004,25,1991,35.92439024,40.6709239,4,0.129914903,25
26,PIST,40.2,2,6,7,25,0.136585366,1922,29,32.8796,3,0.084907088,25,1976,36.37560976,41.1786361,4,0.133178713,25,1990,38.28780488,43.33023805,4,0.147459598,25
26,PSME,9.5,2,5,6,25,0.190243902,1947,-1.343902439,-1.852394878,sap,0,0,1963,1.7,1.72693,sap,0.000234229,0,1985,5.885365854,6.648501707,1,0.00347167,25
26,QUGA,8.2,2,4,5,25,0.075609756,1986,6.83902439,6.83902439,1,0.003673493,25,1995,7.519512195,7.519512195,1,0.004440892,25,1998,7.746341463,7.746341463,1,0.004712856,25
26,QUGA,9,4,6,8,25,0.075609756,1952,5.068292683,5.068292683,1,0.002017503,25,1978,7.034146341,7.034146341,1,0.003886098,25,1991,8.017073171,8.017073171,1,0.005048038,25
26,QUGA,11,4,6,8,25,0.075609756,1952,7.068292683,7.068292683,1,0.003923918,25,1978,9.034146341,9.034146341,1,0.006410105,25,1991,10.01707317,10.01707317,1,0.007880841,25
27,PIPO,10.3,2,4,5,25,0.207317073,1986,6.568292683,6.568292683,1,0.003388409,25,1995,8.434146341,8.434146341,1,0.005586929,25,1998,9.056097561,9.056097561,1,0.006441293,25
27,PIST,7.5,2,5,6,25,0.136585366,1954,0.670731707,1.003507317,sap,7.90919E-05,0,1979,4.085365854,4.845653659,sap,0.001844147,0,1991,5.724390244,6.689883902,1,0.003515022,25
27,PIST,8.7,2,3,4,25,0.136585366,1996,7.607317073,7.607317073,1,0.00454521,25,2000,8.153658537,8.153658537,1,0.005221508,25,2002,8.426829268,8.426829268,1,0.005577239,25
27,PIST,17,4,6,8,25,0.136585366,1922,5.8,6.77496,1,0.003604993,25,1987,14.67804878,16.76454049,2,0.022073653,25,1995,15.77073171,17.99402732,2,0.025430075,25
27,PSME,23,4,6,8,25,0.190243902,1908,4.736585366,5.297650732,0,0.002204233,0,1953,13.29756098,15.36450195,1,0.018540774,25,1980,18.43414634,21.40461268,2,0.035983686,25
27,QUGA,5.2,3,4,5,25,0.075609756,1986,3.83902439,3.83902439,sap,0.001157531,0,1995,4.519512195,4.519512195,sap,0.001604257,0,1998,4.746341463,4.746341463,sap,0.00176933,0
27,QUGA,7.7,4,1,3,25,0.075609756,2004,7.7,7.7,1,0.004656637,25,2004,7.7,7.7,1,0.004656637,25,2004,7.7,7.7,1,0.004656637,25
27,QUGA,8.2,3,5,6,25,0.075609756,1969,5.553658537,5.553658537,1,0.002422419,25,1956,4.570731707,4.570731707,sap,0.001640825,0,1982,6.536585366,6.536585366,1,0.003355775,25
27,QUGA,10.2,2,3,4,25,0.075609756,1996,9.595121951,9.595121951,1,0.007230892,25,2000,9.897560976,9.897560976,1,0.007693913,25,2002,10.04878049,10.04878049,1,0.007930811,25
27,QUGA,20,4,4,5,25,0.075609756,1986,18.63902439,18.63902439,2,0.027285835,25,1995,19.3195122,19.3195122,2,0.029314549,25,1998,19.54634146,19.54634146,2,0.03000695,25
27,QUGA,21,3,4,5,25,0.075609756,1986,19.63902439,19.63902439,2,0.030292193,25,1995,20.3195122,20.3195122,2,0.032427798,25,1998,20.54634146,20.54634146,2,0.03315583,25
27,QUGA,21.8,2,4,5,25,0.075609756,1986,20.43902439,20.43902439,2,0.032810377,25,1995,21.1195122,21.1195122,2,0.035031494,25,1998,21.34634146,21.34634146,2,0.035788031,25
28,PIPO,6,2,3,4,25,0.207317073,1996,4.341463415,4.341463415,sap,0.001480346,0,2000,5.170731707,5.170731707,1,0.002099882,25,2002,5.585365854,5.585365854,1,0.002450158,25
28,PIPO,6.2,2,4,5,25,0.207317073,1986,2.468292683,2.468292683,sap,0.000478502,0,1995,4.334146341,4.334146341,sap,0.00147536,0,1998,4.956097561,4.956097561,sap,0.00192917,0
28,PIPO,7,2,4,5,25,0.207317073,1986,3.268292683,3.268292683,sap,0.000838944,0,1995,5.134146341,5.134146341,1,0.002070272,25,1998,5.756097561,5.756097561,1,0.002602239,25
28,PIPO,7.5,2,3,4,25,0.207317073,1996,5.841463415,5.841463415,1,0.002679996,25,2000,6.670731707,6.670731707,1,0.003494925,25,2002,7.085365854,7.085365854,1,0.003942897,25
28,PIPO,7.8,2,4,5,25,0.207317073,1986,4.068292683,4.068292683,sap,0.001299916,0,1995,5.934146341,5.934146341,1,0.002765715,25,1998,6.556097561,6.556097561,1,0.003375839,25
28,PIPO,8,4,2,3,25,0.207317073,2004,8,8,1,0.00502656,25,2004,8,8,1,0.00502656,25,2004,8,8,1,0.00502656,25
28,PIPO,9.4,2,3,4,25,0.207317073,1996,7.741463415,7.741463415,1,0.004706922,25,2000,8.570731707,8.570731707,1,0.005769347,25,2002,8.985365854,8.985365854,1,0.006341068,25
