Transect #,Plot #,Tree #,Core,Species,Age,Status,Ht.,Decay,Az.,x,y,DBH,Dist.,AZMTH,BA (m^2/ha),25% Decay,50% Decay,75% Decay,Notes
5,6,18,,PIEN,,6,-,6,300,8.5,7.2,25,,,0.0490875,,,,
5,7,6,,PIEN,,6,-,2,360,18,4.8,30,,,0.070686,,,,
5,8,6,,PIEN,,6,-,6,100,11.5,8.5,15,,,0.0176715,,,,plus  10 ABBI Saplings
5,8,7,,PIEN,,6,-,6,300,10.9,7.2,17,,,0.02269806,,,,Top snapped
5,8,8,,PIEN,,6,-,6,141,10,6.5,18,,,0.02544696,,,,
5,8,9,,PIEN,,6,-,6,350,6.7,5,19.5,,,0.029864835,,,,
5,8,10,,PIEN,,6,-,6,360,8.2,3.1,17.5,,,0.024052875,,,,
5,9,11,,PIEN,,6,-,6,160,3.6,5.5,10,,,0.007854,,,,
5,9,16,,PIEN,,6,-,6,50,1.5,4.3,19,,,0.02835294,,,,
5,1,27,,ABBI,,-,-,-,-,11.2,9,SAP,,,,,,,
5,1,27,,ABBI,,-,-,-,-,11.2,9,SAP,,,,,,,
5,1,27,,ABBI,,-,-,-,-,11.2,9,SAP,,,,,,,
,,,,,,,,,,,,,,,,,,,
