Plot no.,Species,DBH (2004),2004 size bin,known age,predicted age,2004 age bin, 2004 Density (ha-1),2004BA (m2),Distance from 1922 (cm),DBH (1922),1922 size bin,1922 Density (ha-1),1922 BA (m2),,,,,,
55,PIED,28.5,3,0,94,5,25,0.0637941,4.2,20.1,2,25,0.031731,,,,,,
55,PIED,33.3,3,0,106,6,25,0.0870922,4.2,24.9,2,25,0.048696,,,,,,
56,PIPO,35.7,3,111,111,6,25,0.1000984,8.5,18.7,2,25,0.027465,,,,,,
57,PIED,29,3,0,95,5,25,0.0660521,4.2,20.6,2,25,0.033329,,,,,,
58,PIPO,39.2,4,0,158,8,25,0.1206877,8.5,22.2,2,25,0.038708,,,,,,
58,PIPO,41.3,4,122,122,7,25,0.1339649,8.5,24.3,2,25,0.046377,,,,,,
58,PIPO,41.3,4,122,166,9,25,0.1339649,8.5,24.3,2,25,0.046377,,,,,,
58,PIPO,41.3,4,0,171,9,25,0.1339649,8.5,24.3,2,25,0.046377,,,,,,
58,PIPO,42.5,4,116,116,6,25,0.1418629,8.5,25.5,2,25,0.051071,,,,,,
58,PSME,40.4,4,99,99,5,25,0.1281898,7.8,24.8,2,25,0.048305,,,,,,
59,PIPO,35.5,3,136,136,7,25,0.0989800,8.5,18.5,2,25,0.026880,,,,,,
59,PSME,32.2,3,96,96,5,25,0.0814334,7.8,16.6,2,25,0.021642,,,,,,
59,PSME,32.7,3,0,133,7,25,0.0839820,7.8,17.1,2,25,0.022966,,,,,,
60,PSME,32,3,0,132,7,25,0.0804250,7.8,16.4,2,25,0.021124,,,,,,
60,PSME,32.6,3,115,115,6,25,0.0834692,7.8,17.0,2,25,0.022698,,,,,,
62,PIST,36.8,4,159,159,8,25,0.1063620,5.6,25.6,2,25,0.051472,,,,,,
62,PSME,37,4,0,143,8,25,0.1075213,7.8,21.4,2,25,0.035968,,,,,,
63,PIST,31.5,3,148,148,8,25,0.0779313,5.6,20.3,2,25,0.032366,,,,,,
63,PIST,36.7,4,202,202,11,25,0.1057847,5.6,25.5,2,25,0.051071,,,,,,
64,PSME,39,4,102,102,6,25,0.1194593,7.8,23.4,2,25,0.043005,,,,,,
65,PSME,35.5,3,104,104,6,25,0.0989800,7.8,19.9,2,25,0.031103,,,,,,
65,PSME,41.2,4,146,146,8,25,0.1333169,7.8,25.6,2,25,0.051472,,,,,,
66,PIPO,42.7,4,122,122,7,25,0.1432012,8.5,25.7,2,25,0.051875,,,,,,
66,PSME,34.2,3,107,107,6,25,0.0918635,7.8,18.6,2,25,0.027172,,,,,,
66,PSME,39.5,4,0,149,8,25,0.1225420,7.8,23.9,2,25,0.044863,,,,,,
67,PSME,36.7,4,100,100,5,25,0.1057847,7.8,21.1,2,25,0.034967,,,,,,
68,PSME,38.4,4,159,159,8,25,0.1158119,7.8,22.8,2,25,0.040828,,,,,,
68,QUGA,23.2,2,0,106,6,25,0.0422734,3.1,17.0,2,25,0.022698,,,,,,
68,QUGA,23.2,2,0,106,6,25,0.0422734,3.1,17.0,2,25,0.022698,,,,,,
68,QUGA,23.5,2,151,151,8,25,0.0433737,3.1,17.3,2,25,0.023506,,,,,,
70,PSME,36.5,4,112,112,6,25,0.1046349,7.8,20.9,2,25,0.034307,,,,,,
71,PIED,31.4,3,0,101,6,25,0.0774373,4.2,23.0,2,25,0.041548,,,,,,
72,PSME,32.5,3,117,117,6,25,0.0829579,7.8,16.9,2,25,0.022432,,,,,,
72,PSME,36.5,4,121,121,7,25,0.1046349,7.8,20.9,2,25,0.034307,,,,,,
72,PSME,39.8,4,120,120,6,25,0.1244105,7.8,24.2,2,25,0.045996,,,,,,
73,PIST,35.4,3,141,141,8,25,0.0984232,5.6,24.2,2,25,0.045996,,,,,,
74,PSME,37.4,4,85,85,5,25,0.1098586,7.8,21.8,2,25,0.037325,,,,,,
74,PSME,40.3,4,0,151,8,25,0.1275560,7.8,24.7,2,25,0.047916,,,,,,
75,PIPO,36.7,4,148,148,8,25,0.1057847,8.5,19.7,2,25,0.030481,,,,,,
75,PIPO,36.9,4,0,154,8,25,0.1069408,8.5,19.9,2,25,0.031103,,,,,,
75,PIPO,38.2,4,0,158,8,25,0.1146087,8.5,21.2,2,25,0.035299,,,,,,
75,PIST,31,3,173,173,9,25,0.0754769,5.6,19.8,2,25,0.030791,,,,,,
75,PIST,31.3,3,0,132,7,25,0.0769449,5.6,20.1,2,25,0.031731,,,,,,
75,PIST,32.4,3,161,161,9,25,0.0824482,5.6,21.2,2,25,0.035299,,,,,,
75,PIST,36.5,4,177,177,9,25,0.1046349,5.6,25.3,2,25,0.050273,,,,,,
75,PSME,35,3,164,164,9,25,0.0962115,7.8,19.4,2,25,0.029559,,,,,,
75,PSME,35.4,3,130,130,7,25,0.0984232,7.8,19.8,2,25,0.030791,,,,,,
75,PSME,36,4,0,141,8,25,0.1017878,7.8,20.4,2,25,0.032685,,,,,,
75,PSME,36.4,4,174,174,9,25,0.1040624,7.8,20.8,2,25,0.033980,,,,,,
75,PSME,38.5,4,0,146,8,25,0.1164159,7.8,22.9,2,25,0.041187,,,,,,
75,PSME,38.5,4,0,147,8,25,0.1164159,7.8,22.9,2,25,0.041187,,,,,,
76,PIST,30,3,229,229,12,25,0.0706860,5.6,18.8,2,25,0.027759,,,,,,
76,PSME,34.5,3,222,222,12,25,0.0934822,7.8,18.9,2,25,0.028055,,,,,,
76,PSME,39.5,4,114,114,6,25,0.1225420,7.8,23.9,2,25,0.044863,,,,,,
77,PIST,27.5,3,0,121,7,25,0.0593959,5.6,16.3,2,25,0.020867,,,,,,
77,PIST,30.6,3,182,182,10,25,0.0735417,5.6,19.4,2,25,0.029559,,,,,,
78,PSME,34.5,3,0,137,7,25,0.0934822,7.8,18.9,2,25,0.028055,,,,,,
79,PIST,27.3,3,225,225,12,25,0.0585351,5.6,16.1,2,25,0.020358,,,,,,
79,PIST,31,3,207,207,11,25,0.0754769,5.6,19.8,2,25,0.030791,,,,,,
79,PIST,35.8,3,0,142,8,25,0.1006600,5.6,24.6,2,25,0.047529,,,,,,
79,PIST,35.8,3,0,142,8,25,0.1006600,5.6,24.6,2,25,0.047529,,,,,,
79,PIST,36,4,0,144,8,25,0.1017878,5.6,24.8,2,25,0.048305,,,,,,
80,PIST,33.8,3,0,136,7,25,0.0897272,5.6,22.6,2,25,0.040115,,,,,,
80,PIST,33.8,3,0,137,7,25,0.0897272,5.6,22.6,2,25,0.040115,,,,,,
80,PIST,34,3,168,168,9,25,0.0907922,5.6,22.8,2,25,0.040828,,,,,,
80,PIST,34.2,3,0,139,7,25,0.0918635,5.6,23.0,2,25,0.041548,,,,,,
80,PIST,34.9,3,113,113,6,25,0.0956625,5.6,23.7,2,25,0.044115,,,,,,
80,PSME,32.7,3,202,202,11,25,0.0839820,7.8,17.1,2,25,0.022966,,,,,,
80,PSME,34,3,0,137,7,25,0.0907922,7.8,18.4,2,25,0.026591,,,,,,
81,PIST,29.8,3,0,124,7,25,0.0697467,5.6,18.6,2,25,0.027172,,,,,,
81,PIST,34.9,3,190,190,10,25,0.0956625,5.6,23.7,2,25,0.044115,,,,,,
81,PSME,37.3,4,190,190,10,25,0.1092719,7.8,21.7,2,25,0.036984,,,,,,
81,PSME,39.2,4,223,223,12,25,0.1206877,7.8,23.6,2,25,0.043744,,,,,,
82,PIST,28,3,0,122,7,25,0.0615754,5.6,16.8,2,25,0.022167,,,,,,
82,PIST,28.9,3,140,140,7,25,0.0655974,5.6,17.7,2,25,0.024606,,,,,,
82,PIST,29.1,3,138,138,7,25,0.0665085,5.6,17.9,2,25,0.025165,,,,,,
82,PSME,38.4,4,0,146,8,25,0.1158119,7.8,22.8,2,25,0.040828,,,,,,
83,PIPO,41.3,4,0,166,9,25,0.1339649,8.5,24.3,2,25,0.046377,,,,,,
83,PIST,28,3,102,102,6,25,0.0615754,5.6,16.8,2,25,0.022167,,,,,,
84,PIST,36.6,4,237,237,12,25,0.1052090,5.6,25.4,2,25,0.050671,,,,,,
84,PIST,37.1,4,223,223,12,25,0.1081032,5.6,25.9,2,25,0.052685,,,,,,
85,PSME,33,3,0,133,7,25,0.0855301,7.8,17.4,2,25,0.023779,,,,,,
85,PSME,37.4,4,133,133,7,25,0.1098586,7.8,21.8,2,25,0.037325,,,,,,
86,PIPO,33,3,122,122,7,25,0.0855301,8.5,16.0,2,25,0.020106,,,,,,
86,PIPO,36.9,4,121,121,7,25,0.1069408,8.5,19.9,2,25,0.031103,,,,,,
86,PIPO,37,4,0,151,8,25,0.1075213,8.5,20.0,2,25,0.031416,,,,,,
86,PIPO,37.4,4,124,124,7,25,0.1098586,8.5,20.4,2,25,0.032685,,,,,,
86,PSME,34,3,100,100,5,25,0.0907922,7.8,18.4,2,25,0.026591,,,,,,
86,QUGA,28.5,3,0,119,6,25,0.0637941,3.1,22.3,2,25,0.039057,,,,,,
87,PIPO,40.6,4,126,126,7,25,0.1294622,8.5,23.6,2,25,0.043744,,,,,,
88,PSME,31.8,3,112,112,6,25,0.0794228,7.8,16.2,2,25,0.020612,,,,,,
88,PSME,38.9,4,125,125,7,25,0.1188475,7.8,23.3,2,25,0.042639,,,,,,
90,PIPO,40.3,4,129,129,7,25,0.1275560,8.5,23.3,2,25,0.042639,,,,,,
90,PIST,27.5,3,0,118,6,25,0.0593959,5.6,16.3,2,25,0.020867,,,,,,
90,PIST,34.8,3,0,139,7,25,0.0951151,5.6,23.6,2,25,0.043744,,,,,,
90,PIST,34.8,3,0,140,7,25,0.0951151,5.6,23.6,2,25,0.043744,,,,,,
90,PSME,39.6,4,97,97,5,25,0.1231633,7.8,24.0,2,25,0.045239,,,,,,
91,PSME,33.7,3,0,135,7,25,0.0891971,7.8,18.1,2,25,0.025730,,,,,,
91,PSME,36.2,4,123,123,7,25,0.1029220,7.8,20.6,2,25,0.033329,,,,,,
93,PIST,29.5,3,173,173,9,25,0.0683494,5.6,18.3,2,25,0.026302,,,,,,
93,PIST,32.8,3,0,133,7,25,0.0844965,5.6,21.6,2,25,0.036644,,,,,,
93,PSME,39.5,4,169,169,9,25,0.1225420,7.8,23.9,2,25,0.044863,,,,,,
95,PIST,29.5,3,0,123,7,25,0.0683494,5.6,18.3,2,25,0.026302,,,,,,
95,PIST,29.5,3,0,124,7,25,0.0683494,5.6,18.3,2,25,0.026302,,,,,,
95,PIST,29.7,3,248,248,13,25,0.0692793,5.6,18.5,2,25,0.026880,,,,,,
95,PIST,30.3,3,228,228,12,25,0.0721068,5.6,19.1,2,25,0.028652,,,,,,
95,PIST,37.1,4,0,146,8,25,0.1081032,5.6,25.9,2,25,0.052685,,,,,,
95,PSME,32.8,3,0,132,7,25,0.0844965,7.8,17.2,2,25,0.023235,,,,,,
95,PSME,32.8,3,0,134,7,25,0.0844965,7.8,17.2,2,25,0.023235,,,,,,
95,PSME,39.5,4,0,149,8,25,0.1225420,7.8,23.9,2,25,0.044863,,,,,,
96,PSME,32.4,3,222,222,12,25,0.0824482,7.8,16.8,2,25,0.022167,,,,,,
96,PSME,32.9,3,158,158,8,25,0.0850125,7.8,17.3,2,25,0.023506,,,,,,
98,PIST,28.5,3,0,121,7,25,0.0637941,5.6,17.3,2,25,0.023506,,,,,,
98,PIST,32.4,3,210,210,11,25,0.0824482,5.6,21.2,2,25,0.035299,,,,,,
98,PIST,36.6,4,0,144,8,25,0.1052090,5.6,25.4,2,25,0.050671,,,,,,
98,QUGA,23.6,2,0,107,6,25,0.0437436,3.1,17.4,2,25,0.023779,,,,,,
99,PSME,39,4,0,148,8,25,0.1194593,7.8,23.4,2,25,0.043005,,,,,,
100,PSME,33.1,3,0,133,7,25,0.0860492,7.8,17.5,2,25,0.024053,,,,,,
100,PSME,33.1,3,0,136,7,25,0.0860492,7.8,17.5,2,25,0.024053,,,,,,
100,PSME,34.3,3,114,114,6,25,0.0924015,7.8,18.7,2,25,0.027465,,,,,,
100,PSME,34.4,3,0,137,7,25,0.0929411,7.8,18.8,2,25,0.027759,,,,,,
100,PSME,34.8,3,109,109,6,25,0.0951151,7.8,19.2,2,25,0.028953,,,,,,
100,PSME,36.4,4,257,257,13,25,0.1040624,7.8,20.8,2,25,0.033980,,,,,,
100,PSME,36.9,4,0,144,8,25,0.1069408,7.8,21.3,2,25,0.035633,,,,,,
100,PSME,37.4,4,252,252,13,25,0.1098586,7.8,21.8,2,25,0.037325,,,,,,
100,PSME,39.2,4,0,151,8,25,0.1206877,7.8,23.6,2,25,0.043744,,,,,,
104,PIPO,34.3,3,85,85,5,25,0.0924015,8.5,17.3,2,25,0.023506,,,,,,
104,PIPO,39,4,89,86,5,25,0.1194593,8.5,22.0,2,25,0.038013,,,,,,
104,PIPO,39,4,86,86,5,25,0.1194593,8.5,22.0,2,25,0.038013,,,,,,
104,PIPO,39,4,89,89,5,25,0.1194593,8.5,22.0,2,25,0.038013,,,,,,
104,PIPO,39.6,4,0,160,8,25,0.1231633,8.5,22.6,2,25,0.040115,,,,,,
104,PIPO,42.7,4,88,88,5,25,0.1432012,8.5,25.7,2,25,0.051875,,,,,,
107,PIPO,35,3,140,140,7,25,0.0962115,8.5,18.0,2,25,0.025447,,,,,,
107,PIPO,40.5,4,143,143,8,25,0.1288252,8.5,23.5,2,25,0.043374,,,,,,
107,PIPO,41.3,4,0,168,9,25,0.1339649,8.5,24.3,2,25,0.046377,,,,,,
107,PIPO,41.7,4,144,144,8,25,0.1365724,8.5,24.7,2,25,0.047916,,,,,,
112,PIST,31.5,3,0,129,7,25,0.0779313,5.6,20.3,2,25,0.032366,,,,,,
112,PIST,34.5,3,160,160,8,25,0.0934822,5.6,23.3,2,25,0.042639,,,,,,
112,PIST,37,4,138,138,7,25,0.1075213,5.6,25.8,2,25,0.052279,,,,,,
114,PIPO,33,3,85,85,5,25,0.0855301,8.5,16.0,2,25,0.020106,,,,,,
115,PIED,24.7,2,153,153,8,25,0.0479165,4.2,16.3,2,25,0.020867,,,,,,
115,PIED,29.3,3,245,245,13,25,0.0674258,4.2,20.9,2,25,0.034307,,,,,,
115,PIED,34.3,3,129,129,7,25,0.0924015,4.2,25.9,2,25,0.052685,,,,,,
115,PIPO,38.8,4,142,142,8,25,0.1182373,8.5,21.8,2,25,0.037325,,,,,,
116,PIED,25.7,2,103,103,6,25,0.0518749,4.2,17.3,2,25,0.023506,,,,,,
117,PIPO,42.6,4,138,138,7,25,0.1425313,8.5,25.6,2,25,0.051472,,,,,,
117,PSME,31.8,3,112,112,6,25,0.0794228,7.8,16.2,2,25,0.020612,,,,,,
117,PSME,34.8,3,159,159,8,25,0.0951151,7.8,19.2,2,25,0.028953,,,,,,
118,PSME,34,3,111,111,6,25,0.0907922,7.8,18.4,2,25,0.026591,,,,,,
118,PSME,34,3,111,135,7,25,0.0907922,7.8,18.4,2,25,0.026591,,,,,,
118,PSME,34,3,0,139,7,25,0.0907922,7.8,18.4,2,25,0.026591,,,,,,
118,PSME,35.5,3,208,208,11,25,0.0989800,7.8,19.9,2,25,0.031103,,,,,,
119,PSME,32.7,3,101,101,6,25,0.0839820,7.8,17.1,2,25,0.022966,,,,,,
119,PSME,34.3,3,0,136,7,25,0.0924015,7.8,18.7,2,25,0.027465,,,,,,
120,PSME,37.8,4,130,130,7,25,0.1122211,7.8,22.2,2,25,0.038708,,,,,,
121,PIST,27.6,3,128,128,7,25,0.0598286,5.6,16.4,2,25,0.021124,,,,,,
121,PIST,31.5,3,137,137,7,25,0.0779313,5.6,20.3,2,25,0.032366,,,,,,
121,PIST,31.8,3,187,187,10,25,0.0794228,5.6,20.6,2,25,0.033329,,,,,,
121,PIST,32.9,3,0,136,7,25,0.0850125,5.6,21.7,2,25,0.036984,,,,,,
121,PIST,33.9,3,0,137,7,25,0.0902590,5.6,22.7,2,25,0.040471,,,,,,
121,PIST,34.2,3,176,176,9,25,0.0918635,5.6,23.0,2,25,0.041548,,,,,,
121,PIST,35,3,0,141,8,25,0.0962115,5.6,23.8,2,25,0.044488,,,,,,
122,PIST,32.9,3,0,133,7,25,0.0850125,5.6,21.7,2,25,0.036984,,,,,,
122,PIST,37,4,198,198,10,25,0.1075213,5.6,25.8,2,25,0.052279,,,,,,
122,PSME,32.9,3,131,131,7,25,0.0850125,7.8,17.3,2,25,0.023506,,,,,,
122,PSME,36.8,4,168,168,9,25,0.1063620,7.8,21.2,2,25,0.035299,,,,,,
124,PIST,37,4,229,229,12,25,0.1075213,5.6,25.8,2,25,0.052279,,,,,,
125,PIST,27.6,3,207,207,11,25,0.0598286,5.6,16.4,2,25,0.021124,,,,,,
125,PIST,30.7,3,233,233,12,25,0.0740232,5.6,19.5,2,25,0.029865,,,,,,
125,PIST,31.2,3,272,272,14,25,0.0764540,5.6,20.0,2,25,0.031416,,,,,,
125,PSME,38,4,0,145,8,25,0.1134118,7.8,22.4,2,25,0.039408,,,,,,
127,PIST,36.6,4,187,187,10,25,0.1052090,5.6,25.4,2,25,0.050671,,,,,,
128,PIPO,35.4,3,129,129,7,25,0.0984232,8.5,18.4,2,25,0.026591,,,,,,
129,PIED,29,3,145,145,8,25,0.0660521,4.2,20.6,2,25,0.033329,,,,,,
131,PIST,32.2,3,255,255,13,25,0.0814334,5.6,21.0,2,25,0.034636,,,,,,
132,PIPO,33.6,3,0,137,7,25,0.0886685,8.5,16.6,2,25,0.021642,,,,,,
133,PIPO,35.7,3,0,145,8,25,0.1000984,8.5,18.7,2,25,0.027465,,,,,,
136,PIST,29.5,3,114,114,6,25,0.0683494,5.6,18.3,2,25,0.026302,,,,,,
136,PIST,29.5,3,125,125,7,25,0.0683494,5.6,18.3,2,25,0.026302,,,,,,
136,PIST,30.2,3,0,125,7,25,0.0716316,5.6,19.0,2,25,0.028353,,,,,,
136,PSME,37,4,209,209,11,25,0.1075213,7.8,21.4,2,25,0.035968,,,,,,
136,PSME,39,4,0,148,8,25,0.1194593,7.8,23.4,2,25,0.043005,,,,,,
136,PSME,39,4,0,150,8,25,0.1194593,7.8,23.4,2,25,0.043005,,,,,,
139,PIST,30,3,0,125,7,25,0.0706860,5.6,18.8,2,25,0.027759,,,,,,
139,PIST,30,3,0,126,7,25,0.0706860,5.6,18.8,2,25,0.027759,,,,,,
139,QUGA,22.3,2,0,103,6,25,0.0390572,3.1,16.1,2,25,0.020358,,,,,,
140,PSME,41.2,4,137,137,7,25,0.1333169,7.8,25.6,2,25,0.051472,,,,,,
141,PIST,31.7,3,117,96,5,25,0.0789241,5.6,20.5,2,25,0.033006,,,,,,
141,PIST,31.7,3,96,96,5,25,0.0789241,5.6,20.5,2,25,0.033006,,,,,,
141,PIST,31.7,3,117,117,6,25,0.0789241,5.6,20.5,2,25,0.033006,,,,,,
141,PIST,32.5,3,0,132,7,25,0.0829579,5.6,21.3,2,25,0.035633,,,,,,
142,PIED,27,3,135,135,7,25,0.0572557,4.2,18.6,2,25,0.027172,,,,,,
143,PIED,26.8,3,154,154,8,25,0.0564106,4.2,18.4,2,25,0.026591,,,,,,
144,PIED,29,3,214,214,11,25,0.0660521,4.2,20.6,2,25,0.033329,,,,,,
144,PIED,29.7,3,261,261,14,25,0.0692793,4.2,21.3,2,25,0.035633,,,,,,
145,PIED,29.5,3,126,126,7,25,0.0683494,4.2,21.1,2,25,0.034967,,,,,,
146,PIST,27.8,3,250,250,13,25,0.0606989,5.6,16.6,2,25,0.021642,,,,,,
147,PSME,34.1,3,89,89,5,25,0.0913271,7.8,18.5,2,25,0.026880,,,,,,
147,PSME,41,4,92,92,5,25,0.1320257,7.8,25.4,2,25,0.050671,,,,,,
148,PIPO,37,4,0,150,8,25,0.1075213,8.5,20.0,2,25,0.031416,,,,,,
149,PIST,31.3,3,108,108,6,25,0.0769449,5.6,20.1,2,25,0.031731,,,,,,
149,PSME,36.1,4,104,104,6,25,0.1023541,7.8,20.5,2,25,0.033006,,,,,,
151,PIST,32.1,3,0,131,7,25,0.0809284,5.6,20.9,2,25,0.034307,,,,,,
151,PIST,35.6,3,0,141,8,25,0.0995385,5.6,24.4,2,25,0.046760,,,,,,
152,PIST,29.1,3,145,145,8,25,0.0665085,5.6,17.9,2,25,0.025165,,,,,,
152,PIST,32.4,3,132,132,7,25,0.0824482,5.6,21.2,2,25,0.035299,,,,,,
152,PIST,34.5,3,157,157,8,25,0.0934822,5.6,23.3,2,25,0.042639,,,,,,
153,PIST,36,4,0,142,8,25,0.1017878,5.6,24.8,2,25,0.048305,,,,,,
153,QUGA,26.5,3,0,114,6,25,0.0551547,3.1,20.3,2,25,0.032366,,,,,,
154,PIST,34.8,3,132,132,7,25,0.0951151,5.6,23.6,2,25,0.043744,,,,,,
154,PSME,39.5,4,108,108,6,25,0.1225420,7.8,23.9,2,25,0.044863,,,,,,
154,QUGA,22.5,2,0,104,6,25,0.0397609,3.1,16.3,2,25,0.020867,,,,,,
154,QUGA,22.7,2,0,106,6,25,0.0404709,3.1,16.5,2,25,0.021383,,,,,,
154,QUGA,23.5,2,166,166,9,25,0.0433737,3.1,17.3,2,25,0.023506,,,,,,
154,QUGA,23.8,2,142,142,8,25,0.0444882,3.1,17.6,2,25,0.024329,,,,,,
154,QUGA,23.9,2,142,142,8,25,0.0448628,3.1,17.7,2,25,0.024606,,,,,,
154,QUGA,26,3,0,113,6,25,0.0530930,3.1,19.8,2,25,0.030791,,,,,,
154,QUGA,26,3,0,114,6,25,0.0530930,3.1,19.8,2,25,0.030791,,,,,,
155,PIPO,36.5,4,100,100,5,25,0.1046349,8.5,19.5,2,25,0.029865,,,,,,
156,PIST,28.4,3,109,109,6,25,0.0633472,5.6,17.2,2,25,0.023235,,,,,,
156,PIST,28.4,3,109,120,6,25,0.0633472,5.6,17.2,2,25,0.023235,,,,,,
156,PIST,28.4,3,0,120,6,25,0.0633472,5.6,17.2,2,25,0.023235,,,,,,
156,PSME,35.7,3,105,105,6,25,0.1000984,7.8,20.1,2,25,0.031731,,,,,,
157,PIED,31,3,134,134,7,25,0.0754769,4.2,22.6,2,25,0.040115,,,,,,
158,PIED,29,3,181,181,10,25,0.0660521,4.2,20.6,2,25,0.033329,,,,,,
158,PIED,29.3,3,205,205,11,25,0.0674258,4.2,20.9,2,25,0.034307,,,,,,
158,PIED,29.5,3,181,181,10,25,0.0683494,4.2,21.1,2,25,0.034967,,,,,,
158,PIED,30.1,3,138,138,7,25,0.0711580,4.2,21.7,2,25,0.036984,,,,,,
158,PIED,31.1,3,0,100,5,25,0.0759647,4.2,22.7,2,25,0.040471,,,,,,
158,PIED,31.2,3,205,205,11,25,0.0764540,4.2,22.8,2,25,0.040828,,,,,,
159,PIED,30.1,3,220,220,11,25,0.0711580,4.2,21.7,2,25,0.036984,,,,,,
159,PIED,31,3,218,218,11,25,0.0754769,4.2,22.6,2,25,0.040115,,,,,,
159,PIPO,34.8,3,190,190,10,25,0.0951151,8.5,17.8,2,25,0.024885,,,,,,
160,PIED,25,2,213,213,11,25,0.0490875,4.2,16.6,2,25,0.021642,,,,,,
1,PIPO,50.1,5,137,137,7,25,0.1971362,8.5,33.1,3,25,0.086049,,,,,,
1,PSME,46,5,127,127,7,25,0.1661906,7.8,30.4,3,25,0.072584,,,,,,
3,PIST,38.3,4,0,149,8,25,0.1152095,5.6,27.1,3,25,0.057681,,,,,,
3,PIST,41.8,4,0,159,8,25,0.1372282,5.6,30.6,3,25,0.073542,,,,,,
4,PIPO,46.1,5,136,136,7,25,0.1669140,8.5,29.1,3,25,0.066508,,,,,,
5,PIST,38.7,4,0,150,8,25,0.1176286,5.6,27.5,3,25,0.059396,,,,,,
5,PIST,42.6,4,0,162,9,25,0.1425313,5.6,31.4,3,25,0.077437,,,,,,
5,PIST,42.6,4,0,164,9,25,0.1425313,5.6,31.4,3,25,0.077437,,,,,,
5,PIST,43.5,4,0,165,9,25,0.1486173,5.6,32.3,3,25,0.081940,,,,,,
5,PIST,43.7,4,163,163,9,25,0.1499871,5.6,32.5,3,25,0.082958,,,,,,
5,PIST,45,4,227,227,12,25,0.1590435,5.6,33.8,3,25,0.089727,,,,,,
5,PSME,48.6,5,341,341,more,25,0.1855083,7.8,33.0,3,25,0.085530,,,,,,
6,PIST,37.5,4,148,148,8,25,0.1104469,5.6,26.3,3,25,0.054325,,,,,,
6,PIST,42.7,4,0,162,9,25,0.1432012,5.6,31.5,3,25,0.077931,,,,,,
6,PIST,44.7,4,0,168,9,25,0.1569300,5.6,33.5,3,25,0.088142,,,,,,
6,PIST,44.7,4,0,172,9,25,0.1569300,5.6,33.5,3,25,0.088142,,,,,,
6,PIST,46,5,116,116,6,25,0.1661906,5.6,34.8,3,25,0.095115,,,,,,
6,PIST,46.5,5,137,137,7,25,0.1698231,5.6,35.3,3,25,0.097868,,,,,,
7,PSME,45,4,212,212,11,25,0.1590435,7.8,29.4,3,25,0.067887,,,,,,
7,PSME,50.4,5,141,141,8,25,0.1995042,7.8,34.8,3,25,0.095115,,,,,,
8,PSME,42.5,4,0,156,8,25,0.1418629,7.8,26.9,3,25,0.056832,,,,,,
9,PIST,41.5,4,134,134,7,25,0.1352655,5.6,30.3,3,25,0.072107,,,,,,
9,PIST,41.6,4,0,161,9,25,0.1359182,5.6,30.4,3,25,0.072584,,,,,,
9,PIST,42.4,4,134,134,7,25,0.1411961,5.6,31.2,3,25,0.076454,,,,,,
9,PSME,45.3,4,157,157,8,25,0.1611711,7.8,29.7,3,25,0.069279,,,,,,
9,PSME,49.2,5,0,173,9,25,0.1901171,7.8,33.6,3,25,0.088669,,,,,,
9,PSME,49.2,5,0,173,9,25,0.1901171,7.8,33.6,3,25,0.088669,,,,,,
10,PIST,37.3,4,0,146,8,25,0.1092719,5.6,26.1,3,25,0.053502,,,,,,
10,PSME,48.3,5,123,123,7,25,0.1832252,7.8,32.7,3,25,0.083982,,,,,,
11,PIPO,44.2,4,123,123,7,25,0.1534389,8.5,27.2,3,25,0.058107,,,,,,
12,PIST,39.7,4,167,167,9,25,0.1237861,5.6,28.5,3,25,0.063794,,,,,,
12,PIST,41.3,4,184,184,10,25,0.1339649,5.6,30.1,3,25,0.071158,,,,,,
12,PIST,43.3,4,177,177,9,25,0.1472539,5.6,32.1,3,25,0.080928,,,,,,
12,PSME,43.5,4,182,182,10,25,0.1486173,7.8,27.9,3,25,0.061136,,,,,,
13,PIPO,51.5,5,121,121,7,25,0.2083077,8.5,34.5,3,25,0.093482,,,,,,
13,PSME,44.3,4,0,161,9,25,0.1541340,7.8,28.7,3,25,0.064693,,,,,,
14,PIPO,46,5,182,182,10,25,0.1661906,8.5,29.0,3,25,0.066052,,,,,,
14,PIPO,51.3,5,148,148,8,25,0.2066929,8.5,34.3,3,25,0.092402,,,,,,
17,PIED,34.5,3,0,108,6,25,0.0934822,4.2,26.1,3,25,0.053502,,,,,,
17,PIED,34.5,3,0,109,6,25,0.0934822,4.2,26.1,3,25,0.053502,,,,,,
17,PIED,34.7,3,211,211,11,25,0.0945692,4.2,26.3,3,25,0.054325,,,,,,
17,PIED,35.3,3,212,212,11,25,0.0978679,4.2,26.9,3,25,0.056832,,,,,,
18,PIPO,47.5,5,104,104,6,25,0.1772059,8.5,30.5,3,25,0.073062,,,,,,
19,PIPO,48,5,203,203,11,25,0.1809562,8.5,31.0,3,25,0.075477,,,,,,
21,PIST,37.5,4,0,147,8,25,0.1104469,5.6,26.3,3,25,0.054325,,,,,,
22,PIED,37.6,4,263,263,14,25,0.1110367,4.2,29.2,3,25,0.066966,,,,,,
22,PIPO,43.1,4,0,175,9,25,0.1458967,8.5,26.1,3,25,0.053502,,,,,,
23,PIST,44.9,4,0,169,9,25,0.1583374,5.6,33.7,3,25,0.089197,,,,,,
23,PSME,43.1,4,140,140,7,25,0.1458967,7.8,27.5,3,25,0.059396,,,,,,
23,PSME,48.8,5,0,172,9,25,0.1870383,7.8,33.2,3,25,0.086570,,,,,,
